image_filename,cell_number,cell_row,cell_col,label
image-00190-01.jpg,44,5,4,1
image-00190-01.jpg,45,5,5,0
image-00190-01.jpg,46,5,6,0
image-00190-01.jpg,47,5,7,0
image-00190-01.jpg,48,6,0,0
image-00190-01.jpg,49,6,1,0
image-00190-01.jpg,50,6,2,0
image-00190-01.jpg,51,6,3,2
image-00190-01.jpg,52,6,4,1
image-00190-01.jpg,53,6,5,0
image-00190-01.jpg,54,6,6,0
image-00190-01.jpg,55,6,7,0
image-00190-01.jpg,56,7,0,0
image-00190-01.jpg,57,7,1,0
image-00190-01.jpg,58,7,2,0
image-00190-01.jpg,59,7,3,0
image-00190-01.jpg,60,7,4,0
image-00190-01.jpg,61,7,5,0
image-00190-01.jpg,62,7,6,0
image-00190-01.jpg,63,7,7,0
image-00192-01.jpeg,0,0,0,0
image-00192-01.jpeg,1,0,1,0
image-00192-01.jpeg,2,0,2,0
image-00192-01.jpeg,3,0,3,0
image-00192-01.jpeg,4,0,4,0
image-00192-01.jpeg,5,0,5,0
image-00192-01.jpeg,6,0,6,0
image-00192-01.jpeg,7,0,7,0
image-00192-01.jpeg,8,1,0,0
image-00192-01.jpeg,9,1,1,0
image-00192-01.jpeg,10,1,2,0
image-00192-01.jpeg,11,1,3,0
image-00192-01.jpeg,12,1,4,0
image-00192-01.jpeg,13,1,5,0
image-00192-01.jpeg,14,1,6,0
image-00192-01.jpeg,15,1,7,0
image-00192-01.jpeg,16,2,0,0
image-00192-01.jpeg,17,2,1,0
image-00192-01.jpeg,18,2,2,0
image-00192-01.jpeg,19,2,3,0
image-00192-01.jpeg,20,2,4,0
image-00192-01.jpeg,21,2,5,0
image-00192-01.jpeg,22,2,6,0
image-00192-01.jpeg,23,2,7,0
image-00192-01.jpeg,24,3,0,0
image-00192-01.jpeg,25,3,1,0
image-00192-01.jpeg,26,3,2,0
image-00192-01.jpeg,27,3,3,0
image-00192-01.jpeg,28,3,4,0
image-00192-01.jpeg,29,3,5,0
image-00192-01.jpeg,30,3,6,0
image-00192-01.jpeg,31,3,7,0
image-00192-01.jpeg,32,4,0,0
image-00192-01.jpeg,33,4,1,0
image-00192-01.jpeg,34,4,2,0
image-00192-01.jpeg,35,4,3,0
image-00192-01.jpeg,36,4,4,3
image-00192-01.jpeg,37,4,5,0
image-00192-01.jpeg,38,4,6,0
image-00192-01.jpeg,39,4,7,0
image-00192-01.jpeg,40,5,0,0
image-00192-01.jpeg,41,5,1,2
image-00192-01.jpeg,42,5,2,1
image-00192-01.jpeg,43,5,3,0
image-00192-01.jpeg,44,5,4,3
image-00192-01.jpeg,45,5,5,0
image-00192-01.jpeg,46,5,6,0
image-00192-01.jpeg,47,5,7,0
image-00192-01.jpeg,48,6,0,0
image-00192-01.jpeg,49,6,1,0
image-00192-01.jpeg,50,6,2,1
image-00192-01.jpeg,51,6,3,0
image-00192-01.jpeg,52,6,4,3
image-00192-01.jpeg,53,6,5,0
image-00192-01.jpeg,54,6,6,0
image-00192-01.jpeg,55,6,7,0
image-00192-01.jpeg,56,7,0,0
image-00192-01.jpeg,57,7,1,0
image-00192-01.jpeg,58,7,2,0
image-00192-01.jpeg,59,7,3,0
image-00192-01.jpeg,60,7,4,3
image-00192-01.jpeg,61,7,5,0
image-00192-01.jpeg,62,7,6,0
image-00192-01.jpeg,63,7,7,0
image-00218-01.jpg,0,0,0,0
image-00218-01.jpg,1,0,1,2
image-00218-01.jpg,2,0,2,2
image-00218-01.jpg,3,0,3,0
image-00218-01.jpg,4,0,4,0
image-00218-01.jpg,5,0,5,0
image-00218-01.jpg,6,0,6,0
image-00218-01.jpg,7,0,7,0
image-00218-01.jpg,8,1,0,0
image-00218-01.jpg,9,1,1,2
image-00218-01.jpg,10,1,2,2
image-00218-01.jpg,11,1,3,0
image-00218-01.jpg,12,1,4,0
image-00218-01.jpg,13,1,5,0
image-00218-01.jpg,14,1,6,0
image-00218-01.jpg,15,1,7,0
image-00218-01.jpg,16,2,0,0
image-00218-01.jpg,17,2,1,0
image-00218-01.jpg,18,2,2,0
image-00218-01.jpg,19,2,3,0
image-00218-01.jpg,20,2,4,0
image-00218-01.jpg,21,2,5,0
image-00218-01.jpg,22,2,6,0
image-00218-01.jpg,23,2,7,0
image-00218-01.jpg,24,3,0,0
image-00218-01.jpg,25,3,1,0
image-00218-01.jpg,26,3,2,3
image-00218-01.jpg,27,3,3,3
image-00218-01.jpg,28,3,4,3
image-00218-01.jpg,29,3,5,3
image-00218-01.jpg,30,3,6,0
image-00218-01.jpg,31,3,7,0
image-00218-01.jpg,32,4,0,0
image-00218-01.jpg,33,4,1,0
image-00218-01.jpg,34,4,2,3
image-00218-01.jpg,35,4,3,3
image-00218-01.jpg,36,4,4,3
image-00218-01.jpg,37,4,5,3
image-00218-01.jpg,38,4,6,0
image-00218-01.jpg,39,4,7,0
image-00218-01.jpg,40,5,0,0
image-00218-01.jpg,41,5,1,0
image-00218-01.jpg,42,5,2,3
image-00218-01.jpg,43,5,3,3
image-00218-01.jpg,44,5,4,3
image-00218-01.jpg,45,5,5,3
image-00218-01.jpg,46,5,6,0
image-00218-01.jpg,47,5,7,0
image-00218-01.jpg,48,6,0,0
image-00218-01.jpg,49,6,1,0
image-00218-01.jpg,50,6,2,3
image-00218-01.jpg,51,6,3,3
image-00218-01.jpg,52,6,4,3
image-00218-01.jpg,53,6,5,3
image-00218-01.jpg,54,6,6,0
image-00218-01.jpg,55,6,7,0
image-00218-01.jpg,56,7,0,0
image-00218-01.jpg,57,7,1,0
image-00218-01.jpg,58,7,2,3
image-00218-01.jpg,59,7,3,3
image-00218-01.jpg,60,7,4,3
image-00218-01.jpg,61,7,5,3
image-00218-01.jpg,62,7,6,0
image-00218-01.jpg,63,7,7,0
image-00246-01.jpg,0,0,0,0
image-00246-01.jpg,1,0,1,0
image-00246-01.jpg,2,0,2,0
image-00246-01.jpg,3,0,3,2
image-00246-01.jpg,4,0,4,2
image-00246-01.jpg,5,0,5,0
image-00246-01.jpg,6,0,6,0
image-00246-01.jpg,7,0,7,0
image-00246-01.jpg,8,1,0,0
image-00246-01.jpg,9,1,1,0
image-00246-01.jpg,10,1,2,2
image-00246-01.jpg,11,1,3,0
image-00246-01.jpg,12,1,4,0
image-00246-01.jpg,13,1,5,2
image-00246-01.jpg,14,1,6,0
image-00246-01.jpg,15,1,7,0
image-00246-01.jpg,16,2,0,0
image-00246-01.jpg,17,2,1,2
image-00246-01.jpg,18,2,2,0
image-00246-01.jpg,19,2,3,0
image-00246-01.jpg,20,2,4,0
image-00246-01.jpg,21,2,5,0
image-00246-01.jpg,22,2,6,2
image-00246-01.jpg,23,2,7,0
image-00246-01.jpg,24,3,0,0
image-00246-01.jpg,25,3,1,2
image-00246-01.jpg,26,3,2,0
image-00246-01.jpg,27,3,3,0
image-00246-01.jpg,28,3,4,0
image-00246-01.jpg,29,3,5,0
image-00246-01.jpg,30,3,6,2
image-00246-01.jpg,31,3,7,0
image-00246-01.jpg,32,4,0,0
image-00246-01.jpg,33,4,1,2
image-00246-01.jpg,34,4,2,0
image-00246-01.jpg,35,4,3,0
image-00246-01.jpg,36,4,4,0
image-00246-01.jpg,37,4,5,0
image-00246-01.jpg,38,4,6,2
image-00246-01.jpg,39,4,7,0
image-00246-01.jpg,40,5,0,0
image-00246-01.jpg,41,5,1,2
image-00246-01.jpg,42,5,2,0
image-00246-01.jpg,43,5,3,0
image-00246-01.jpg,44,5,4,0
image-00246-01.jpg,45,5,5,0
image-00246-01.jpg,46,5,6,2
image-00246-01.jpg,47,5,7,0
image-00246-01.jpg,48,6,0,0
image-00246-01.jpg,49,6,1,0
image-00246-01.jpg,50,6,2,2
image-00246-01.jpg,51,6,3,0
image-00246-01.jpg,52,6,4,0
image-00246-01.jpg,53,6,5,2
image-00246-01.jpg,54,6,6,0
image-00246-01.jpg,55,6,7,0
image-00246-01.jpg,56,7,0,0
image-00246-01.jpg,57,7,1,0
image-00246-01.jpg,58,7,2,0
image-00246-01.jpg,59,7,3,2
image-00246-01.jpg,60,7,4,2
image-00246-01.jpg,61,7,5,0
image-00246-01.jpg,62,7,6,0
image-00246-01.jpg,63,7,7,0
image-00248-01.jpg,0,0,0,0
image-00248-01.jpg,1,0,1,0
image-00248-01.jpg,2,0,2,0
image-00248-01.jpg,3,0,3,0
image-00248-01.jpg,4,0,4,0
image-00248-01.jpg,5,0,5,0
image-00248-01.jpg,6,0,6,0
image-00248-01.jpg,7,0,7,0
image-00248-01.jpg,8,1,0,0
image-00248-01.jpg,9,1,1,0
image-00248-01.jpg,10,1,2,0
image-00248-01.jpg,11,1,3,0
image-00248-01.jpg,12,1,4,0
image-00248-01.jpg,13,1,5,0
image-00248-01.jpg,14,1,6,0
image-00248-01.jpg,15,1,7,0
image-00248-01.jpg,16,2,0,0
image-00248-01.jpg,17,2,1,0
image-00248-01.jpg,18,2,2,2
image-00248-01.jpg,19,2,3,2
image-00248-01.jpg,20,2,4,2
image-00248-01.jpg,21,2,5,2
image-00248-01.jpg,22,2,6,0
image-00248-01.jpg,23,2,7,0
image-00248-01.jpg,24,3,0,0
image-00248-01.jpg,25,3,1,0
image-00248-01.jpg,26,3,2,2
image-00248-01.jpg,27,3,3,0
image-00248-01.jpg,28,3,4,0
image-00248-01.jpg,29,3,5,2
image-00248-01.jpg,30,3,6,0
image-00248-01.jpg,31,3,7,0
image-00248-01.jpg,32,4,0,0
image-00248-01.jpg,33,4,1,0
image-00248-01.jpg,34,4,2,2
image-00248-01.jpg,35,4,3,0
image-00248-01.jpg,36,4,4,0
image-00248-01.jpg,37,4,5,2
image-00248-01.jpg,38,4,6,0
image-00248-01.jpg,39,4,7,0
image-00248-01.jpg,40,5,0,0
image-00248-01.jpg,41,5,1,0
image-00248-01.jpg,42,5,2,2
image-00248-01.jpg,43,5,3,0
image-00248-01.jpg,44,5,4,0
image-00248-01.jpg,45,5,5,2
image-00248-01.jpg,46,5,6,0
image-00248-01.jpg,47,5,7,0
image-00248-01.jpg,48,6,0,0
image-00248-01.jpg,49,6,1,0
image-00248-01.jpg,50,6,2,2
image-00248-01.jpg,51,6,3,2
image-00248-01.jpg,52,6,4,2
image-00248-01.jpg,53,6,5,2
image-00248-01.jpg,54,6,6,0
image-00248-01.jpg,55,6,7,0
image-00248-01.jpg,56,7,0,0
image-00248-01.jpg,57,7,1,0
image-00248-01.jpg,58,7,2,0
image-00248-01.jpg,59,7,3,0
image-00248-01.jpg,60,7,4,0
image-00248-01.jpg,61,7,5,0
image-00248-01.jpg,62,7,6,0
image-00248-01.jpg,63,7,7,0
image-00250-01.jpeg,0,0,0,0
image-00250-01.jpeg,1,0,1,0
image-00250-01.jpeg,2,0,2,0
image-00250-01.jpeg,3,0,3,0
image-00250-01.jpeg,4,0,4,0
image-00250-01.jpeg,5,0,5,0
image-00250-01.jpeg,6,0,6,0
image-00250-01.jpeg,7,0,7,0
image-00250-01.jpeg,8,1,0,0
image-00250-01.jpeg,9,1,1,2
image-00250-01.jpeg,10,1,2,0
image-00250-01.jpeg,11,1,3,0
image-00250-01.jpeg,12,1,4,0
image-00250-01.jpeg,13,1,5,0
image-00250-01.jpeg,14,1,6,2
image-00250-01.jpeg,15,1,7,0
image-00250-01.jpeg,16,2,0,0
image-00250-01.jpeg,17,2,1,0
image-00250-01.jpeg,18,2,2,0
image-00250-01.jpeg,19,2,3,0
image-00250-01.jpeg,20,2,4,0
image-00250-01.jpeg,21,2,5,0
image-00250-01.jpeg,22,2,6,0
image-00250-01.jpeg,23,2,7,0
image-00250-01.jpeg,24,3,0,0
image-00250-01.jpeg,25,3,1,0
image-00250-01.jpeg,26,3,2,0
image-00250-01.jpeg,27,3,3,0
image-00250-01.jpeg,28,3,4,0
image-00250-01.jpeg,29,3,5,0
image-00250-01.jpeg,30,3,6,0
image-00250-01.jpeg,31,3,7,0
image-00250-01.jpeg,32,4,0,0
image-00250-01.jpeg,33,4,1,0
image-00250-01.jpeg,34,4,2,0
image-00250-01.jpeg,35,4,3,0
image-00250-01.jpeg,36,4,4,0
image-00250-01.jpeg,37,4,5,0
image-00250-01.jpeg,38,4,6,0
image-00250-01.jpeg,39,4,7,0
image-00250-01.jpeg,40,5,0,3
image-00250-01.jpeg,41,5,1,0
image-00250-01.jpeg,42,5,2,0
image-00250-01.jpeg,43,5,3,0
image-00250-01.jpeg,44,5,4,0
image-00250-01.jpeg,45,5,5,0
image-00250-01.jpeg,46,5,6,0
image-00250-01.jpeg,47,5,7,0
image-00250-01.jpeg,48,6,0,3
image-00250-01.jpeg,49,6,1,0
image-00250-01.jpeg,50,6,2,0
image-00250-01.jpeg,51,6,3,0
image-00250-01.jpeg,52,6,4,0
image-00250-01.jpeg,53,6,5,0
image-00250-01.jpeg,54,6,6,0
image-00250-01.jpeg,55,6,7,0
image-00250-01.jpeg,56,7,0,0
image-00250-01.jpeg,57,7,1,0
image-00250-01.jpeg,58,7,2,0
image-00250-01.jpeg,59,7,3,0
image-00250-01.jpeg,60,7,4,0
image-00250-01.jpeg,61,7,5,0
image-00250-01.jpeg,62,7,6,0
image-00250-01.jpeg,63,7,7,0
image-00261-01.jpg,0,0,0,0
image-00261-01.jpg,1,0,1,1
image-00261-01.jpg,2,0,2,1
image-00261-01.jpg,3,0,3,0
image-00261-01.jpg,4,0,4,0
image-00261-01.jpg,5,0,5,0
image-00261-01.jpg,6,0,6,0
image-00261-01.jpg,7,0,7,0
image-00261-01.jpg,8,1,0,0
image-00261-01.jpg,9,1,1,0
image-00261-01.jpg,10,1,2,1
image-00261-01.jpg,11,1,3,0
image-00261-01.jpg,12,1,4,0
image-00261-01.jpg,13,1,5,0
image-00261-01.jpg,14,1,6,0
image-00261-01.jpg,15,1,7,0
image-00261-01.jpg,16,2,0,0
image-00261-01.jpg,17,2,1,0
image-00261-01.jpg,18,2,2,0
image-00261-01.jpg,19,2,3,0
image-00261-01.jpg,20,2,4,0
image-00261-01.jpg,21,2,5,0
image-00261-01.jpg,22,2,6,0
image-00261-01.jpg,23,2,7,0
image-00261-01.jpg,24,3,0,0
image-00261-01.jpg,25,3,1,0
image-00261-01.jpg,26,3,2,0
image-00261-01.jpg,27,3,3,0
image-00261-01.jpg,28,3,4,0
image-00261-01.jpg,29,3,5,0
image-00261-01.jpg,30,3,6,0
image-00261-01.jpg,31,3,7,0
image-00261-01.jpg,32,4,0,0
image-00261-01.jpg,33,4,1,0
image-00261-01.jpg,34,4,2,0
image-00261-01.jpg,35,4,3,0
image-00261-01.jpg,36,4,4,0
image-00261-01.jpg,37,4,5,3
image-00261-01.jpg,38,4,6,3
image-00261-01.jpg,39,4,7,0
image-00261-01.jpg,40,5,0,0
image-00261-01.jpg,41,5,1,0
image-00261-01.jpg,42,5,2,0
image-00261-01.jpg,43,5,3,0
image-00261-01.jpg,44,5,4,0
image-00261-01.jpg,45,5,5,3
image-00261-01.jpg,46,5,6,3
image-00261-01.jpg,47,5,7,2
image-00261-01.jpg,48,6,0,0
image-00261-01.jpg,49,6,1,0
image-00261-01.jpg,50,6,2,0
image-00261-01.jpg,51,6,3,0
image-00261-01.jpg,52,6,4,0
image-00261-01.jpg,53,6,5,3
image-00261-01.jpg,54,6,6,3
image-00261-01.jpg,55,6,7,0
image-00261-01.jpg,56,7,0,0
image-00261-01.jpg,57,7,1,0
image-00261-01.jpg,58,7,2,0
image-00261-01.jpg,59,7,3,0
image-00261-01.jpg,60,7,4,0
image-00261-01.jpg,61,7,5,0
image-00261-01.jpg,62,7,6,0
image-00261-01.jpg,63,7,7,0
image-00263-01.jpg,0,0,0,0
image-00263-01.jpg,1,0,1,0
image-00263-01.jpg,2,0,2,0
image-00263-01.jpg,3,0,3,0
image-00263-01.jpg,4,0,4,0
image-00263-01.jpg,5,0,5,0
image-00263-01.jpg,6,0,6,0
image-00263-01.jpg,7,0,7,0
image-00263-01.jpg,8,1,0,0
image-00263-01.jpg,9,1,1,0
image-00263-01.jpg,10,1,2,0
image-00263-01.jpg,11,1,3,0
image-00263-01.jpg,12,1,4,0
image-00263-01.jpg,13,1,5,0
image-00263-01.jpg,14,1,6,0
image-00263-01.jpg,15,1,7,0
image-00263-01.jpg,16,2,0,0
image-00263-01.jpg,17,2,1,0
image-00263-01.jpg,18,2,2,0
image-00263-01.jpg,19,2,3,0
image-00263-01.jpg,20,2,4,0
image-00263-01.jpg,21,2,5,0
image-00263-01.jpg,22,2,6,0
image-00263-01.jpg,23,2,7,0
image-00263-01.jpg,24,3,0,0
image-00263-01.jpg,25,3,1,0
image-00263-01.jpg,26,3,2,2
image-00263-01.jpg,27,3,3,2
image-00263-01.jpg,28,3,4,0
image-00263-01.jpg,29,3,5,0
image-00263-01.jpg,30,3,6,0
image-00263-01.jpg,31,3,7,0
image-00263-01.jpg,32,4,0,0
image-00263-01.jpg,33,4,1,0
image-00263-01.jpg,34,4,2,2
image-00263-01.jpg,35,4,3,2
image-00263-01.jpg,36,4,4,0
image-00263-01.jpg,37,4,5,0
image-00263-01.jpg,38,4,6,0
image-00263-01.jpg,39,4,7,0
image-00263-01.jpg,40,5,0,0
image-00263-01.jpg,41,5,1,0
image-00263-01.jpg,42,5,2,0
image-00263-01.jpg,43,5,3,0
image-00263-01.jpg,44,5,4,0
image-00263-01.jpg,45,5,5,0
image-00263-01.jpg,46,5,6,0
image-00263-01.jpg,47,5,7,0
image-00263-01.jpg,48,6,0,0
image-00263-01.jpg,49,6,1,0
image-00263-01.jpg,50,6,2,0
image-00263-01.jpg,51,6,3,0
image-00263-01.jpg,52,6,4,0
image-00263-01.jpg,53,6,5,0
image-00263-01.jpg,54,6,6,0
image-00263-01.jpg,55,6,7,0
image-00263-01.jpg,56,7,0,0
image-00263-01.jpg,57,7,1,0
image-00263-01.jpg,58,7,2,0
image-00263-01.jpg,59,7,3,0
image-00263-01.jpg,60,7,4,0
image-00263-01.jpg,61,7,5,0
image-00263-01.jpg,62,7,6,0
image-00263-01.jpg,63,7,7,0
image-00268-01.jpg,0,0,0,0
image-00268-01.jpg,1,0,1,0
image-00268-01.jpg,2,0,2,0
image-00268-01.jpg,3,0,3,0
image-00268-01.jpg,4,0,4,0
image-00268-01.jpg,5,0,5,0
image-00268-01.jpg,6,0,6,0
image-00268-01.jpg,7,0,7,0
image-00268-01.jpg,8,1,0,0
image-00268-01.jpg,9,1,1,0
image-00268-01.jpg,10,1,2,0
image-00268-01.jpg,11,1,3,0
image-00268-01.jpg,12,1,4,0
image-00268-01.jpg,13,1,5,0
image-00268-01.jpg,14,1,6,0
image-00268-01.jpg,15,1,7,0
image-00268-01.jpg,16,2,0,0
image-00268-01.jpg,17,2,1,0
image-00268-01.jpg,18,2,2,0
image-00268-01.jpg,19,2,3,0
image-00268-01.jpg,20,2,4,0
image-00268-01.jpg,21,2,5,0
image-00268-01.jpg,22,2,6,0
image-00268-01.jpg,23,2,7,0
image-00268-01.jpg,24,3,0,0
image-00268-01.jpg,25,3,1,0
image-00268-01.jpg,26,3,2,0
image-00268-01.jpg,27,3,3,1
image-00268-01.jpg,28,3,4,0
image-00268-01.jpg,29,3,5,0
image-00268-01.jpg,30,3,6,0
image-00268-01.jpg,31,3,7,0
image-00268-01.jpg,32,4,0,3
image-00268-01.jpg,33,4,1,0
image-00268-01.jpg,34,4,2,0
image-00268-01.jpg,35,4,3,1
image-00268-01.jpg,36,4,4,0
image-00268-01.jpg,37,4,5,0
image-00268-01.jpg,38,4,6,0
image-00268-01.jpg,39,4,7,0
image-00268-01.jpg,40,5,0,3
image-00268-01.jpg,41,5,1,2
image-00268-01.jpg,42,5,2,0
image-00268-01.jpg,43,5,3,0
image-00268-01.jpg,44,5,4,0
image-00268-01.jpg,45,5,5,0
image-00268-01.jpg,46,5,6,0
image-00268-01.jpg,47,5,7,0
image-00268-01.jpg,48,6,0,0
image-00268-01.jpg,49,6,1,0
image-00268-01.jpg,50,6,2,0
image-00268-01.jpg,51,6,3,0
image-00268-01.jpg,52,6,4,0
image-00268-01.jpg,53,6,5,0
image-00268-01.jpg,54,6,6,0
image-00268-01.jpg,55,6,7,0
image-00268-01.jpg,56,7,0,0
image-00268-01.jpg,57,7,1,0
image-00268-01.jpg,58,7,2,0
image-00268-01.jpg,59,7,3,0
image-00268-01.jpg,60,7,4,0
image-00268-01.jpg,61,7,5,0
image-00268-01.jpg,62,7,6,0
image-00268-01.jpg,63,7,7,0
image-00305-01.jpg,0,0,0,0
image-00305-01.jpg,1,0,1,0
image-00305-01.jpg,2,0,2,0
image-00305-01.jpg,3,0,3,0
image-00305-01.jpg,4,0,4,0
image-00305-01.jpg,5,0,5,0
image-00305-01.jpg,6,0,6,0
image-00305-01.jpg,7,0,7,0
image-00305-01.jpg,8,1,0,0
image-00305-01.jpg,9,1,1,0
image-00305-01.jpg,10,1,2,0
image-00305-01.jpg,11,1,3,0
image-00305-01.jpg,12,1,4,0
image-00305-01.jpg,13,1,5,0
image-00305-01.jpg,14,1,6,2
image-00305-01.jpg,15,1,7,0
image-00305-01.jpg,16,2,0,0
image-00305-01.jpg,17,2,1,0
image-00305-01.jpg,18,2,2,0
image-00305-01.jpg,19,2,3,0
image-00305-01.jpg,20,2,4,0
image-00305-01.jpg,21,2,5,0
image-00305-01.jpg,22,2,6,2
image-00305-01.jpg,23,2,7,0
image-00305-01.jpg,24,3,0,0
image-00305-01.jpg,25,3,1,0
image-00305-01.jpg,26,3,2,0
image-00305-01.jpg,27,3,3,0
image-00305-01.jpg,28,3,4,0
image-00305-01.jpg,29,3,5,0
image-00305-01.jpg,30,3,6,0
image-00305-01.jpg,31,3,7,0
image-00305-01.jpg,32,4,0,0
image-00305-01.jpg,33,4,1,0
image-00305-01.jpg,34,4,2,0
image-00305-01.jpg,35,4,3,0
image-00305-01.jpg,36,4,4,0
image-00305-01.jpg,37,4,5,0
image-00305-01.jpg,38,4,6,0
image-00305-01.jpg,39,4,7,0
image-00305-01.jpg,40,5,0,0
image-00305-01.jpg,41,5,1,0
image-00305-01.jpg,42,5,2,0
image-00305-01.jpg,43,5,3,0
image-00305-01.jpg,44,5,4,0
image-00305-01.jpg,45,5,5,0
image-00305-01.jpg,46,5,6,0
image-00305-01.jpg,47,5,7,0
image-00305-01.jpg,48,6,0,0
image-00305-01.jpg,49,6,1,1
image-00305-01.jpg,50,6,2,0
image-00305-01.jpg,51,6,3,0
image-00305-01.jpg,52,6,4,0
image-00305-01.jpg,53,6,5,0
image-00305-01.jpg,54,6,6,0
image-00305-01.jpg,55,6,7,0
image-00305-01.jpg,56,7,0,0
image-00305-01.jpg,57,7,1,1
image-00305-01.jpg,58,7,2,0
image-00305-01.jpg,59,7,3,0
image-00305-01.jpg,60,7,4,0
image-00305-01.jpg,61,7,5,0
image-00305-01.jpg,62,7,6,0
image-00305-01.jpg,63,7,7,0
image-00306-01.jpg,0,0,0,0
image-00306-01.jpg,1,0,1,0
image-00306-01.jpg,2,0,2,0
image-00306-01.jpg,3,0,3,0
image-00306-01.jpg,4,0,4,0
image-00306-01.jpg,5,0,5,0
image-00306-01.jpg,6,0,6,0
image-00306-01.jpg,7,0,7,0
image-00306-01.jpg,8,1,0,0
image-00306-01.jpg,9,1,1,0
image-00306-01.jpg,10,1,2,0
image-00306-01.jpg,11,1,3,0
image-00306-01.jpg,12,1,4,0
image-00306-01.jpg,13,1,5,0
image-00306-01.jpg,14,1,6,0
image-00306-01.jpg,15,1,7,0
image-00306-01.jpg,16,2,0,0
image-00306-01.jpg,17,2,1,0
image-00306-01.jpg,18,2,2,0
image-00306-01.jpg,19,2,3,0
image-00306-01.jpg,20,2,4,0
image-00306-01.jpg,21,2,5,0
image-00306-01.jpg,22,2,6,0
image-00306-01.jpg,23,2,7,0
image-00306-01.jpg,24,3,0,0
image-00306-01.jpg,25,3,1,0
image-00306-01.jpg,26,3,2,0
image-00306-01.jpg,27,3,3,0
image-00306-01.jpg,28,3,4,0
image-00306-01.jpg,29,3,5,0
image-00306-01.jpg,30,3,6,0
image-00306-01.jpg,31,3,7,0
image-00306-01.jpg,32,4,0,0
image-00306-01.jpg,33,4,1,0
image-00306-01.jpg,34,4,2,0
image-00306-01.jpg,35,4,3,0
image-00306-01.jpg,36,4,4,2
image-00306-01.jpg,37,4,5,2
image-00306-01.jpg,38,4,6,0
image-00306-01.jpg,39,4,7,0
image-00306-01.jpg,40,5,0,0
image-00306-01.jpg,41,5,1,0
image-00306-01.jpg,42,5,2,0
image-00306-01.jpg,43,5,3,0
image-00306-01.jpg,44,5,4,2
image-00306-01.jpg,45,5,5,2
image-00306-01.jpg,46,5,6,0
image-00306-01.jpg,47,5,7,0
image-00306-01.jpg,48,6,0,0
image-00306-01.jpg,49,6,1,0
image-00306-01.jpg,50,6,2,0
image-00306-01.jpg,51,6,3,0
image-00306-01.jpg,52,6,4,0
image-00306-01.jpg,53,6,5,0
image-00306-01.jpg,54,6,6,0
image-00306-01.jpg,55,6,7,0
image-00306-01.jpg,56,7,0,0
image-00306-01.jpg,57,7,1,0
image-00306-01.jpg,58,7,2,0
image-00306-01.jpg,59,7,3,0
image-00306-01.jpg,60,7,4,0
image-00306-01.jpg,61,7,5,0
image-00306-01.jpg,62,7,6,0
image-00306-01.jpg,63,7,7,0
image-00315-01.jpg,0,0,0,0
image-00315-01.jpg,1,0,1,0
image-00315-01.jpg,2,0,2,0
image-00315-01.jpg,3,0,3,0
image-00315-01.jpg,4,0,4,0
image-00315-01.jpg,5,0,5,0
image-00315-01.jpg,6,0,6,0
image-00315-01.jpg,7,0,7,0
image-00315-01.jpg,8,1,0,0
image-00315-01.jpg,9,1,1,0
image-00315-01.jpg,10,1,2,0
image-00315-01.jpg,11,1,3,2
image-00315-01.jpg,12,1,4,0
image-00315-01.jpg,13,1,5,0
image-00315-01.jpg,14,1,6,0
image-00315-01.jpg,15,1,7,0
image-00315-01.jpg,16,2,0,0
image-00315-01.jpg,17,2,1,0
image-00315-01.jpg,18,2,2,0
image-00315-01.jpg,19,2,3,0
image-00315-01.jpg,20,2,4,0
image-00315-01.jpg,21,2,5,0
image-00315-01.jpg,22,2,6,0
image-00315-01.jpg,23,2,7,0
image-00315-01.jpg,24,3,0,0
image-00315-01.jpg,25,3,1,0
image-00315-01.jpg,26,3,2,0
image-00315-01.jpg,27,3,3,0
image-00315-01.jpg,28,3,4,0
image-00315-01.jpg,29,3,5,0
image-00315-01.jpg,30,3,6,0
image-00315-01.jpg,31,3,7,0
image-00315-01.jpg,32,4,0,0
image-00315-01.jpg,33,4,1,0
image-00315-01.jpg,34,4,2,0
image-00315-01.jpg,35,4,3,0
image-00315-01.jpg,36,4,4,0
image-00315-01.jpg,37,4,5,0
image-00315-01.jpg,38,4,6,0
image-00315-01.jpg,39,4,7,0
image-00315-01.jpg,40,5,0,0
image-00315-01.jpg,41,5,1,0
image-00315-01.jpg,42,5,2,0
image-00315-01.jpg,43,5,3,0
image-00315-01.jpg,44,5,4,0
image-00315-01.jpg,45,5,5,0
image-00315-01.jpg,46,5,6,0
image-00315-01.jpg,47,5,7,0
image-00315-01.jpg,48,6,0,0
image-00315-01.jpg,49,6,1,0
image-00315-01.jpg,50,6,2,0
image-00315-01.jpg,51,6,3,0
image-00315-01.jpg,52,6,4,0
image-00315-01.jpg,53,6,5,0
image-00315-01.jpg,54,6,6,0
image-00315-01.jpg,55,6,7,0
image-00315-01.jpg,56,7,0,0
image-00315-01.jpg,57,7,1,0
image-00315-01.jpg,58,7,2,0
image-00315-01.jpg,59,7,3,0
image-00315-01.jpg,60,7,4,0
image-00315-01.jpg,61,7,5,0
image-00315-01.jpg,62,7,6,0
image-00315-01.jpg,63,7,7,0
image-00316-01.jpg,0,0,0,0
image-00316-01.jpg,1,0,1,0
image-00316-01.jpg,2,0,2,0
image-00316-01.jpg,3,0,3,0
